2026-08-18 15:49:43 INFO LINE | mode=3 | looking_for=25-10 / BID | threshold=10000000 | raw_line=×
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11- 자툴
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 사자  50억
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 115+짜투리 선
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11-
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 37 375- 20
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=통당 75+
2026-08-18 16:08:10 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26.9.29(화) 국민카드 CP 50억 3.00 팔자
2026-08-18 16:08:11 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:11 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+
2026-08-18 16:08:11 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:11 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=통당 74-
2026-08-18 16:08:11 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+
2026-08-18 16:08:11 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:11 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=통당 74-
2026-08-18 16:08:14 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:14 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 30억
2026-08-18 16:08:14 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.3.22(월) 롯데캐피탈458-2(민4.187/끝.67) -6원 4.301 팔자
2026-08-18 16:08:15 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75 755 + 10
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.12.10(금) 현대캐피탈2085-2(민4.017, 끝.79, AA+) 팔자
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=선네고
2026-08-18 16:08:15 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=22-1 -1원 팔자
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-10
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11- 자툴
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 사자  50억
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 115+짜투리 선
2026-08-18 16:08:15 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26.9.13(일) SK(민3.192  .44  AA+ 2.088%) +1.5원 팔자
2026-08-18 16:08:17 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:17 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 0.75당팔
2026-08-18 16:08:17 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.7.21.농금채은행(민.3.668,끝.78)팔자 ~ -3원 3.709%
2026-08-18 16:08:17 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.2.12(금) 한국전력1463 (민3.372 끝.08) -2원 3.416% 팔자
2026-08-18 16:08:17 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 40억까지
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75- 40
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 30
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.7.21.농금채은행(민.3.668,끝.78)팔자 ~ -3원 3.709%
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.7.10(토) 농금은행 (민3.664 .02) 100억 매도 -3원
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.7.18(일) 평택도시공사2025-3(녹) -6원 3.864 팔자  (민3.79  .53)
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=28.2.4(금) 하남도시공사 (민4.043,AA0) 팔자
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=28.10.17(화) 케이비캐피탈581-2(민4.298) 오버2 팔자
2026-08-18 16:08:18 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 자툴
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=33.5.31 서울도철26-05 (민4.396) 팔자
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-9 655- 10억
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105/11- 자툴
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=22-1 -1원 팔자
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+
2026-08-18 16:08:18 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=28.10.17(화) 케이비캐581-2(민 4.298%) 오버2 팔자
2026-08-18 16:08:19 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:19 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.10.20(수) 산금 (민3.671/끝.67/~FA0) 팔자 -3원 매도 @ 3.703
2026-08-18 16:08:20 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:20 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.2.25.하나은행(민.3.295,끝.86)팔자
2026-08-18 16:08:21 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:21 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=30.8.28(수) 국민은행(상)(후) 팔자 (민4.477/끝전.89/AA) 오바5 팔자
2026-08-18 16:08:24 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:24 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11- 10
2026-08-18 16:08:24 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:24 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=2026.08.18 / 16:08
2026-08-18 16:08:24 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-11 매수호가있나요
2026-08-18 16:08:24 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.12.10(금) 현대캐피탈2085-2(민4.017, 끝.79, AA+) 팔자
2026-08-18 16:08:24 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=ㅎㅈ
2026-08-18 16:08:24 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=ㅎㅈ
2026-08-18 16:08:25 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11- 자툴
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75 755+ 10
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 자툴
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=33.5.31 서울도철26-05 (민4.396) 팔자
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-9 655- 10억
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105/11- 자툴
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=네
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=네
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=제가매도
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=제가매도
2026-08-18 16:08:25 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=11선 사자
2026-08-18 16:08:26 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:26 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ ㅎㅈ
2026-08-18 16:08:26 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:26 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=ㅎㅈ
2026-08-18 16:08:26 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=ㅎㅈ
2026-08-18 16:08:27 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:27 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.10.16 신한채~FA4 (민3.735,끝전.06)팔자
2026-08-18 16:08:29 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+  100
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11-
2026-08-18 16:08:29 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-7 74 +
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 37 375-
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-9 655+ 10
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 60
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11- 자툴
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75 755+ 10
2026-08-18 16:08:29 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 자툴
2026-08-18 16:08:31 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84-
2026-08-18 16:08:31 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75/755+ 짜툴
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=국고 23-10 10억 사자관심
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-7 74 +
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 37 375-
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-9 655+ 10
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 60
2026-08-18 16:08:31 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11- 자툴
2026-08-18 16:08:32 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:32 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-10  755+
2026-08-18 16:08:32 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 사자  50억
2026-08-18 16:08:32 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=제가매도
2026-08-18 16:08:33 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75 755 + 10
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 10억
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+ 동통
2026-08-18 16:08:33 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-9 65- 10억
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-5 335- 10억
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=통당 74-
2026-08-18 16:08:33 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+
2026-08-18 16:08:34 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 40억까지
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75- 40
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 30
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 0.75당팔
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75 755 + 10
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 30억
2026-08-18 16:08:34 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75/755+ 짜툴
2026-08-18 16:08:37 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:37 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 30
2026-08-18 16:08:37 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105/11- 자툴
2026-08-18 16:08:37 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:37 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75- 10
2026-08-18 16:08:38 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-11 매수호가있나요
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11- 10
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 40억까지
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75- 40
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 30
2026-08-18 16:08:38 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 0.75당팔
2026-08-18 16:08:39 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:39 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=21-5 145-
2026-08-18 16:08:39 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6  37 375- 자투리 가능
2026-08-18 16:08:39 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11사자
2026-08-18 16:08:40 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 40
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:40 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11-
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 885-
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=통당 74-
2026-08-18 16:08:40 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=삼통 89+
2026-08-18 16:08:41 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 사자  50억
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84-
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+  100
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11-
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ ㅎㅈ
2026-08-18 16:08:41 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:42 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:42 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 37 375- 20
2026-08-18 16:08:43 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 10
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11사자
2026-08-18 16:08:43 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75 755 + 10
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 10억
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-10  755+
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 사자  50억
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84-
2026-08-18 16:08:43 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+  100
2026-08-18 16:08:44 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:44 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11 사자  50억
2026-08-18 16:08:48 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:48 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 매수 있으실까요
2026-08-18 16:08:48 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-1 67+ 10
2026-08-18 16:08:53 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:53 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 37 375-
2026-08-18 16:08:54 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:54 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=22-1 -1원 팔자
2026-08-18 16:08:54 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=27.7.21.농금채은행(민.3.668,끝.78)팔자 ~ -3원 3.709%
2026-08-18 16:08:57 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:57 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=25-6 -2.5원 사자 100
2026-08-18 16:08:57 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=통당 75+
2026-08-18 16:08:58 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:58 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11- 자툴
2026-08-18 16:08:58 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:58 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11사자
2026-08-18 16:08:58 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=국고 23-10 10억 사자관심
2026-08-18 16:08:59 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=21-5 145-
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6  37 375- 자투리 가능
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11사자
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-2 75- 10
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84 845+ 30
2026-08-18 16:08:59 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105/11- 자툴
2026-08-18 16:09:00 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:09:00 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6  375 팔자  10
2026-08-18 16:09:01 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=국당 31-
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 40억까지
2026-08-18 16:09:01 INFO EXCEL_CONNECTED | workbook=sample.xlsm sheet=트레이딩
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11사자
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6 37 375- 20
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 105 11-
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-5 84- 40
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-3 11+ 50
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=21-5 145-
2026-08-18 16:09:01 INFO LINE | mode=3 | looking_for=25-5 / BID | threshold=10000000 | raw_line=26-6  37 375- 자투리 가능
